395004842,🎁 1 NFT + 3 Free Mint 🎁\n\nRules:\n1️⃣ Follow @MasqueradeNFT_ &amp; @90BE90\n2️⃣ ❤️ &amp; RT\n3️⃣ Tag 2 Friends\n\n🎭 Community-driven 3,333 NFTs Creating New MASK Generation within the Metaverse. | Stealth Launch\n\n⏰ 48 Hours!\n \n#NFTGiveaways https://t.co/JUWdGXrXgy
93431411,💫The first interactive anime NFT project @Hyper_S_Humans 💫 \n\n48-hour $50 giveaway \n\nTo be eligible:\n✅Follow @Hyper_S_Humans + @johndrummond89\n✅Like and RT \n✅Tag 3 squad members\n✅Join their discord https://t.co/Z4F6mUOXBW\n\nCloses in 48 hours! GL! https://t.co/LKNlf61Xf6
495249214,Is it only me or does anyone else think the token distribution and vesting plan for $COL is really cool?\n\n$100 in 24 hours ⛅️🦋\n\n1️⃣Follow @LilliputGames\n2️⃣Like+RT+Tag 3 Friends\n3️⃣Join TG https://t.co/Ygj0Vt8H1H &amp; Say the best thing about #Lilliput\n\n#Giveaways #Crypto #token https://t.co/IfQ5P8AHqO
158022096,$100 ~ 24 Hours\n\n✅ Rt &amp; follow @PharaGods + \n      Rt + like their pin📌 https://t.co/JJPXh6OoJM
336957898,$50 in 24 hours like and RT https://t.co/9PkA5p9dhO
1446933664214884353,I’ll give $150 to one person in 24 hrs\n\n- RT &amp; Follow | @CoinTigerEX\n- RT 📌
1112049198529015808,$100 ~ 24Hours\n\n- Rt &amp; Follow @_TheSilentOnes_ https://t.co/OBABAD1AUD
204513061,🎉GIVEAWAY🎉\n\nPrize:\n🏆$90 $SOL\n\n1⃣Follow @NFTSebastian \n2⃣Retweet and Like\n3⃣Tag 1 Friend\n\n🎯BONUS ENTRY!: Turn NOTIS ON\n\nEnds in 24 HOURS\n\n#Solana  #SolanaGiveaway #NFTGiveaway #NOTISQUAD #SOL
915333690950946816,$100 GIVEAWAY IN 24 HOURS\n\n- RT &amp; Follow @HangoutMeta + RT 📌
323032855,$100 in 12 Hours 🔥\n\nRT &amp; Follow me 🔔
1308153754215092224,🍉Giveaway $50 || 680.000 IDR\n\n$25\n✅ RT + Follow @Pulse_Protocol\n\n$25\n✅ Join Discord (post proof)\nhttps://t.co/RutTLCYUJE\n\nEnd in 24 hours 🚀\nGoodluck 🤩 https://t.co/ZzkCpHaNsY
1320291125735780353,🦜Jeet the Parakeet \n\n🚨Presale sold out in less than 24 hours \n\nStarting Mcap: $250k\n\n💰 BNB Rewards token that puts the community first\n🙅🏾‍♂️ No team tokens\n🏦 Real world experience building businesses \n\nTelegram: https://t.co/SnXVNw3sLI\n@jeetparakeet https://t.co/vpsPJmgZF6
913840362044747776,🔥#GIVEAWAY 🔥\n\nGot an amazing #NFT for you all to get in early on and win big!!! 🤑 \n\nRewards:\n💰 1x $50 of #ETH\n🌙 10x WL SPOTS! (Aka Lunarpasses) \n\nTo Enter:\n✅ Follow @MidnightcityNFT\n✅❤️ + Retweet\n✅Tag 3 Friends \n\n🚀Join Discord: https://t.co/lskxEq2fof\n\n⏱24Hrs \n\n#Web3 https://t.co/xBvJKENf9d
698426028251676672,Give Away $10 || 140K || Gcash || 24 Hours\n\n- Follow @neolandgame \n- RT + join https://t.co/CEX3Kn4QuP (proof no crop) \n\nGoodluck 🎩
1338696962627923968,$50 GIVEAWAY\n\n— RT + Follow @zbb_eth \n\nends in 18hrs
1453177737007583235,🚨#NFT + #ETH GIVEAWAY🚨\n\nTo celebrate breaking 10k followers, we're giving away 1 of our Genesis NFTs and $100 in ETH!\n\nTotal Value: ~$400\n\nTo enter raffle🔽\n1⃣Follow @BodegaBlocksNFT \n2⃣❤️ + RT\n3⃣Tag 3 Friends!\n\nWinners announced in 72 hours ⏲️\n\n#NFTs #NFTCommunity #NFTGiveaway https://t.co/RbBlqiOKnh
955190844,$100 Giving in 24 HOURS\n\n($50)\nRT &amp; Set Reminder https://t.co/KiUUfNtyBT\n\n($50)\nJoin TG https://t.co/VIKxRkwRjK.
3784267347,🎉 HRAC NFT GIVEAWAY!  🎉\n\nWhat we’re giving away 👇\n- x1 NFT ($270) \n- $125 in #ETH 💵\n\n1⃣ - Follow @HighRollerApes  \n2⃣ - Like + Retweet\n3⃣ - join https://t.co/g3sQDZUVPP and say hi\n\nWinners announced in 48 hrs 💙\n\n#NFT #NFTGiveaway #ad https://t.co/8f0grcXdZV
104060463,I’ll give $150 to one person in 24 hrs\n\n- RT &amp; Follow | @CoinTigerEX\n- RT 📌
1155120696,$150 | 24 Hours\n\n$75 ~ RT + Follow @0xHashstack + RT their 📌\n\n$75 ~  Join Discord {#PostProof}\nhttps://t.co/uRkUeNhL8g\n\n#crypto $btc $bnb $cash https://t.co/yMPcDSCi0f
1295358300725235712,🎉🎮DAILY GAMEPLAY GIVEAWAYS\n\nHOLDER WINNER - $50 ETH &amp; 1,000 PANDA Token\nOTHER WINNER - $10 ETH &amp; 100 PANDA Token\n\n-LIKE, FOLLOW &amp; RT\n-tag 3 friends - hype PandaMania\n-paste Discord username\n-paste screenshot of gameplay https://t.co/WYWSRGuTUa\n\n2 Winners announced in 24 hours https://t.co/lznCdKHsy2
1072139057986039808,Giveaway $75 or 1Jt in 24hrs\n\n|| Retweet + Follow @defi_farmers\n|| Retweet their 📌\n\nTag 3 friends 🎈
1459489986076504068,$100 | 1.400.000 IDR | 24 Hours\n\n☁️ $50 - RT &amp; Follow @ApeXClubNFT \n\n💫 BONUS $50 - Join Discord (+Proof)\n\nhttps://t.co/ckcS2Ec0Dg https://t.co/GmHt4CjgNh
1438563620334440449,🎉GIVEAWAY🎉\n\nPrize\n🏆$50 (.50 $SOL)\n\n1⃣Follow @CryptoFrogz &amp; @sol_giveaways \n2⃣Retweet &amp; like\n3⃣Tag 3 Friends\n\n🎯BONUS ENTRY - Turn NOTIS ON!\n\nEnds in 24 hours\n\n#Solana #SolanaGiveaways #NFTGiveaway https://t.co/J8tMpQdek1
806442732,🔥#NFTGIVEAWAY🔥\n\n🤑 $10,000 \n💎 5x #NFTs \n✔️ 10 Whitelist Spots\n\n1️⃣ Follow @HAVE_NFT &amp; @borgchain\n2️⃣ RT\n3️⃣ Tag 3 Friends\n \nEnds in 48 hours ⏰\n\nhttps://t.co/UgCEefpUzT\n\n✅️ Fill out Whitelist form: https://t.co/8rCpbMegjx…\n\n#NFTdrop #NFTpresale https://t.co/U3AtC4Ubd7
988666704203935745,$15 | 210.000 IDR ➜ 2HOURS ⌛\n\nRT Like &amp; Follow @AirDropBotPro, RT 📌
407108565,$50 in 6 Hours  Only \n\n- Rt This  \n- Complete task in quoted tweet https://t.co/LQghhg7eOn
1421109889418424323,$50 || 700K in 6 Hours \n\nRT &amp; Follow @AlgoVestAVS + RT 📌
1377683239310090250,$10 ~ 12 Hours\n\n✅ RT &amp; Follow @Kripto_Crab + 🔔\n✅ Tag 2 Friends
1431926404543758341,$200 GIVEAWAY ~ 48 HOURS ⏳\n\n- RT &amp; Join Telegram (post proof)\n\nhttps://t.co/hGq1bddXTh \n\n⚠️ Must click "Let me in!" ⚠️ https://t.co/xC14clfy5G
33827636,DeGods Giveaway - 450 SOL / $19,872\n\nGiving Away 1 @DeGodsNFT NFT to one Lucky Person in 48 Hours\n\nRules:\n\n1⃣Follow @nonfacs &amp; @DeGodsNFT\n2⃣Like +Retweet\n3⃣Tag 3 Friends \n\nGood Luck! #NFTGiveaway #NFT #DeGods #Solana https://t.co/hc4yG7XSzt
1352595166008209411,$150 | 2.100.000 IDR\n\n~ Retweet &amp; Follow @AxieLima \n\nEnds in 24HOURS🕊
1393818670531452929,HUGE NFT GIVEAWAY 🎁✨\n\nI am giving away ONE Otherside Deed worth 5 ETH ($15,000+) 💥\n\nTo Enter:\n- Follow @0xChougs \n- Like and RT \n- Tag friends \n\nWinner chosen in 48 hours.. Good luck 🍀 \n\n#Otherside #NFTCommunity #NFTGiveaways #NFTGiveaway #OthersideLand https://t.co/CARyLUkDxK
1393534606125592577,$30 | 420K IDR • 12 HRS 🔥\n\n- RT &amp; follow @SagaWorldToken \n- like &amp; retweet the quoted 👇🏻\n\nSAGAW is the next 100x token #SagaW  #Sagaworldtoken #Bitcoin #Bitrue #Binance #BNB https://t.co/eFj5snYShi
1359678193268002817,🔥 Fuck it off Nft Whitelist Giveaway 🔥\nWe did it 🤘 partnership with @fuckitoffNFT 🎟️\n\nTo enter:\n▫️ Follow \n👉 @fuckitoffNFT\n👉 @GlobalNftCentre\n\n▫️ RT + Like❤️\n\n🕖 | 24 hours! GL 🍀\n\n#NFTGiveaway #NFTs https://t.co/nFe3mNRF66
7173232,$50 || 2300 PHP || 700.000 IDR \n\n✅ RT &amp; Follow @Deadlandwtf\n\nends in 12 hours\n\n#FreeMint https://t.co/UwDaMzINj3
3021015037,🏆Daily #NFTGIVEAWAY #3🏆\n\nPrize Pool 🎁\n1x DragonBlast ($30)\n1x Baingia #43 ($150)\n1x WeirdCryptoApe ($15)\n\nRules:\n1⃣ Must Follow ME and All Homies\n@metazukii\n@hypnomedusa\n@SArtophobia\n2⃣ ♥️ &amp; Rt\n3⃣Tag Frenz\n\nWinners in 24hrs ⏰\n\n💀💀Hit the🔔more heat incoming 💀💀 https://t.co/x9R7fG95Cr
1173763184777486338,Top #Fantom Token by Transaction Count Last 24 Hours🚀\n\n$SOLID @solidlyexchange 🎉\n$TOMB @tombfinance \n$2OMB @_2omb \n$BEETS @beethoven_x \n$HAUNT @cemeteryfinance \n$BASED @BasedFinance_io \n$BOO @SpookySwap \n$METEOR @CometFinance88 \n$PSHARE @PartialFinance \n$WIGO @WigoSwap 🔥\n\n#FTM https://t.co/BWwsSzmjdo
250196976,🚨 $1,000 + Free mint GIVEAWAY 🚨\n\nI've partnered with @assplosionwtf to giveaway $1,000 and 10 free mints to celebrate their free mint in 48 hours. How to enter⬇️\n\n1⃣ Follow @assplosionwtf \n\n2⃣ Like + retweet this post\n\n3⃣ Tag a friend\n#NFT #Freemint #NFTCommunity #NFTGiveaway https://t.co/kvOBsv3ybx
2360235764,$30 GIVEAWAY ~ 6 HOURS\n\n- RT &amp; Join TG (+Proof)\nhttps://t.co/XoWu5eB7i4
1430978480,Mint in under 48hours!\n\nHere's a quick look at our final partners of Senshi, alongside many more! \n\n5 WL | Follow, Like &amp; RT 🌸 https://t.co/uR5icZPWg9
1428688987259080704,$200 | 2.800.000 IDR • 48 HOURS 🌼🦋\n\n• RT &amp; Follow Me ($100)\n\n• Post proof for 🔔 (Extra +$100)
2862991739,$10 || one winner || 2 hours\n\nrt, follow @DrewPromos + 🔔
1403411186079735812,$200 | 2,8 JT ~ 24 HOURS \n\n• RT &amp; Follow me (🔔)
208563834,🚀 GIVEAWAY 🚀\n\nWe're giving away $5000 to one of our new discord members.\n\nTo Win:\n1️⃣ RT &amp; ❤️\n2️⃣ Join our discord: https://t.co/j8sNvWjEYl\n3️⃣ Reply using #AndromedaBusinessClub\n\n⏰ 24hrs ⏰\n\n#HoldToEarn #NFTCommunity #Giveaways https://t.co/PkO8xpsoZB
1361053678216515584,$100 ~ 24Hours\n\n- Rt &amp; Follow @_TheSilentOnes_ https://t.co/OBABAD1AUD
1491175808697872386,1 Winner • 24 Hours ⏰ \n\n$300 | $ETH\n\nLike &amp; RT + Follow me w/🔔\n\nStay active and comment when done ✅
812104176,$75 | 10 Hours\n\n- Follow @RealMidgardSaga \n\n- Join + Proof https://t.co/w6CBWziNf4 \n\n- RT &amp; Like +Comment something related to DAO on Quote tweet👇\n\nhttps://t.co/lsMNDsKE1Q
1461324154381103112,$100 | 1.400.000 IDR in 8 Hours 🦄\n\n- RT &amp; RT, Like + Tag Friends on @nftsolanasniper 📌
1283643054050562048,150$ | 2,1 JT  ~ 48  hours 🧪\n\n~ RT &amp; Follow @protocol_open \n\n~ Join TG : https://t.co/8n4R3xlgkn (proof)
3368512093,$100 Giveaway with in 24 hours \n\nRetweet + Follow Me + 🔔
1394825277079834624,$30  •  4 HOURS🌀\n\n- RT &amp; Follow @NboxOfficial\n \n- Join TG: https://t.co/Ci0ltB3Rwc (+proof)
1051128098802941952,$100 | 24 Hours 👢\n\n-RT &amp; Follow Instagram👇 (Post Proof)\nhttps://t.co/0F7RzjQLhd https://t.co/nGyufB5bog
1412331353639587850,$50 GIVEAWAY ~ 12 HOURS\n\n- RT &amp; RT, Like, Tag Friends on @EasiNFT 📌
1396801836053524489,🚨 GIVEAWAY ALERT  🚨\n$100 to 5 lucky winners from @GBGHNFT \n\nTo enter: \nFollow: @GBGHNFT\nJoin Discord: https://t.co/b3DyaCIlzD\n\nLike + RT\n\nTag 3 friends (Every extra tag = additional entry) \n\nEnds in 48 hours \n#GiveawayUSDT #Giveaway #Airdrop https://t.co/V8pBXPkyjG
1212404678824038400,₱ 5000 || 4 hours\n\nRT + Like @TsuyoGenesis 📌
2503386737,$200 ll 2.800.000 IDR in 48 Hours \n\n$100 RT &amp; Follow @fabian_crypto + RT , Like 📌\n$100 Comment Game Related on Their 📌
1471464372757274626,$250 | 3.500.000 IDR | 48 HOURS\n\n($100)\n- RT &amp; Follow @stake_share\n\n(+$150 Bonus)\n- Join Discord (Post Proof)\nhttps://t.co/kioAlUHNH0
