user_id, user_name, followers, tweet_url, tweet ,Label,,
76926772,CryptoPad100x,368703,https://twitter.com/random/status/1535604046400065536,$50 ❤️ RT in 6hours\n\nFollow @1winPro + RT/Like their 📌,Promoter,,
9.85145E+17,bekircagricelik,46322,https://twitter.com/random/status/1535017962461188120,someone random wins $100 $USDC in 24hrs!!\n\nfollow @wagmisnft,No,,
1.24343E+18,RealMoneyApe,758497,https://twitter.com/random/status/1533560451384098819,$250 | 72 Hours 🔥\n\n• RT,Promoter,,
1.46054E+18,ravipromotes,82783,https://twitter.com/random/status/1536550855675367424,$5 // ₱250 // 67.500 IDR 🌠\n\n~ retweet\n~ rt &amp; like @MF69NFT 📌,Promoter,,
1.42038E+18,MoonshotMissy,49938,https://twitter.com/random/status/1532685371212976129,$10 USDT | 530PHP giveaway\n\n-RT\n-follow @MoonshotMissy 🔔\n\nEnding soon \n\n#giveaway #airdrop #crypto #moonshotmissy,Promoter,,
1.46807E+18,moonpromos,293751,https://twitter.com/random/status/1536604749692186624,$100 | 1.400.000 IDR | 24 Hours\n\n- RT &amp; Follow @Melody_SGS,Promoter,,
1.47133E+18,miy68800648,50223,https://twitter.com/random/status/1503630036422733826,$7 ,No,,
1.4371E+18,RinasPromotes,67653,https://twitter.com/random/status/1535938408539123712,$3 | ₱150 | IDR | GIVEAWAY 💰\n\n• RT + follow \n\n@gemhostglobal (🔔) on \n\n• reply,Promoter,,
1.42246E+18,KingdomNFT,51136,https://twitter.com/random/status/1508540398838304769,What's your biggest W from march? 👀\nWe'll start...\n$1 &gt;&gt;&gt; ~22Ξ (~$75,No,,
1.49111E+18,ashwsbgiveaway,105594,https://twitter.com/random/status/1541743057896460289,$70 || 980.000 IDR • 24HRS\n\nRT Like + Follow @MysticsNFT,Promoter,,
7.12424E+17,Jarods5050,77740,https://twitter.com/random/status/1535618607350263810,$15 in 60 mins\n\nRt this + Tag a friend on  @Bagholderzwtf 📌,Promoter,,
1.42066E+18,ctphmoon,59408,https://twitter.com/random/status/1536883009932394496,5$ || 250 PESOS || 69K IDR\n#ctphmoon_ga\n\nrt + follow @emojismileplz + like and rt quoted tweet\n\n[ https://t.co/r0nGYfXyMB ],Promoter,,
1.35385E+18,taegiveaway,215031,https://twitter.com/random/status/1536479018551513089,$30 | 420.000 IDR • 3 HOURS 🫓\n\n- RT &amp; Follow @DodotoNFT,Promoter,,
1.47932E+18,jejje113,118930,https://twitter.com/random/status/1536578358313594880,$10 | 140K | 60 MINS 🌻\n\n- Retweet this\n- Tag 3 friends on @MrT_Promotes 📌,Promoter,,
1.41425E+18,PlasmaCrypto,143069,https://twitter.com/random/status/1464618392397258762,$200 NFT  • RT • 48 Hours 🐶\n\n✅ Follow @mightymuttsnft \n✅ Join the Discord https://t.co/j1NjgAc6yG https://t.co/5YtYsFp61b,Promoter,,
281441379,AngeL_QueeN815,199519,https://twitter.com/random/status/1534697815926255616,$50 in 3 Hours ⏰\n\n✅ RT &amp; Follow \n@Fathomyachtclub\n \n✅ Like,Promoter,,
961524848,Elliott_PS,45419,https://twitter.com/random/status/1526545188331655173,10,No,000 in $ETH \n\nMust be following @Elliott_PS to win! LFG!!! 🤑,
631010055,kaliversion,63833,https://twitter.com/random/status/1535983075624046592,$5 | 70K IDR ~ 3 HOURS\n\n- RT + LIKE only @KataCrypto 📌,Promoter,,
3347158491,1kinglol,115514,https://twitter.com/random/status/1538216341835874305,$100 Winner 💰\n\nRT + Follow ME &amp; @goncsgo_  🔔,Promoter,,
218062002,CryptoBooster_7,283496,https://twitter.com/random/status/1532552574225616896,$150 | 2,Promoter,000 IDR  24 HRS \n\n_ RT &amp; Follow @PrimeXBT &amp; rt this quote tweet below 👇🏻 https://t.co/ceOLjyrOob,
1.36707E+18,susruby,178066,https://twitter.com/random/status/1520008539036860416,$75 | 1.050.000 IDR ~ 12 HOURS 🎠\n\n- RT\n- RT,Promoter,,
1.43135E+18,Shill_Ronin,159951,https://twitter.com/random/status/1536602581392584704,$50 | 700K • 180 Mins  • rt\n\n➡️ Follow @AlecoETH + rt like 📌,Promoter,,
8.17797E+17,SafeMoonRich,261960,https://twitter.com/random/status/1533866554881974273,$20 in 60 minutes\n\nRT,Promoter,,
17340970,lexie_giveaways,70768,https://twitter.com/random/status/1515561695313281025,✨ $20 | 260k IDR | ₱920 GIVEAWAY ✨\n\n •  Follow me &amp; @BTC_Revolution\n •  RT + Like his 📌\n\nEnds in 6 hours 🌙,Promoter,,
598650876,NoraEstia,795365,https://twitter.com/random/status/1536359173268590592,$150 /in 24 hours💜\n\n⭐️RT &amp; Follow @GGProClick \n\n⭐️join and and a question in  telegram about the token: https://t.co/WKpzRKtjIv\n\nPost Proof,Promoter,,
1.36998E+18,MiraPromos,43038,https://twitter.com/random/status/1531619168285790208,$20 | 272.000 idr GIVEAWAY | 4 Hrs ⏳\n\n🍃 RT | Follow me &amp; @ChrisSpinsSlots,Promoter,,
1.23253E+18,CRYPTOPROM0S,231275,https://twitter.com/random/status/1503879531614343170,$20 in 90 minutes💸\n\nFollow @ANONSHIB &amp; RT 📌,Promoter,,
9.76112E+17,0xD0N0,292616,https://twitter.com/random/status/1536396252190867456,$200 giveaway 24hrs \n\nJust RT &amp; RT + like @HiRezTheRapper pinned tweet.,Promoter,,
1.52164E+18,corynfts,63086,https://twitter.com/random/status/1531077176174555139,$10 - 60 seconds\n\nRT,Promoter, Tag a Friend on @182CSGO 📌,
1.52829E+18,CryPoq,71000,https://twitter.com/random/status/1537058466442911746,$10 || • || 60 mins \n\n-RT &amp; Follow @AkinciGiveaway,Promoter,,
1.46559E+18,OfficialAnggain,50628,https://twitter.com/random/status/1509501295383568384,$10 | 140.000 IDR 🎁\n\nRt ,Promoter, Like + Comment their 📌 tweet\n\nEND 60 MENIT ⏳\nGood luck!,
4574226553,GlazeCrypto,281957,https://twitter.com/random/status/1536452059486031872,$125 |  1,Promoter,,
2549855215,Genius_Crypto_,104051,https://twitter.com/random/status/1497459906605051906,$100 Giveaway in 24 Hour's \n\nRetweet &amp; Follow me &amp; @AkashCryptos \n\non our both notification 🔔,No,,
290110073,JewelCrypt0,315528,https://twitter.com/random/status/1512794998013526020,$50 ¦¦ 700k idr 💎 180mins\n\n➡️ RT+ follow @Jarods5050,Promoter,,
248055550,cryprules,145451,https://twitter.com/random/status/1536281778587320320,$5 | 70.000 IDR ~ 30 MINS\n\n~ retweet \n~ rt &amp; like @floppawoppa3 📌,Promoter,,
1.3045E+18,bitcoindinos,168554,https://twitter.com/random/status/1535216283230380032,$20 🦖 2 hours.\n\n🔸 RT +  Follow @CryptoJimmybraz \n\n🌴 🦖🌴,Promoter,,
1.41028E+18,RishyPromotes,44309,https://twitter.com/random/status/1509528411579977729,$15 || 200.000IDR • 12 hrs.\n\n— RT + follow @TheWallPacific\n— like &amp; RT his 📌,Promoter,,
7.776E+17,MitcheIl,54268,https://twitter.com/random/status/1536919117587918848,@KickerFN i think fort will be dead by then so idrk how to do one,No,,
3284772163,yiwrgo,54276,https://twitter.com/random/status/1522412116984086528,$7 SOL / 60 mins 💰\n\nRT + Flw @yiwrgo 👈👈,Promoter,,
1.50968E+18,CantBeatNFT,72957,https://twitter.com/random/status/1530193329266298880,$50 | 700K ~ ends in 6 hours \n\n• RT &amp; Follow @_RocketNFT,Promoter,,
1.28874E+18,ninjbal,48199,https://twitter.com/random/status/1489635045359104001,$10 ~ 4 hrs. \n\n— rt &amp; follow @MetaLordsDao + rt 📌,Promoter,,
315032508,TheHeira,358984,https://twitter.com/random/status/1536584213201358848,$40 ~ Ends in 4 hrs. \n\n🔸 RT - Follow : \n@angryalien21 \n + RT and Like Their Pin 📌,Promoter,,
1.14657E+18,carlapromos,433215,https://twitter.com/random/status/1540443577427304450,$50 in 120 minutes 🫑🫒\n\n-RT + Follow Me \n\n- Rt Like @AliensTrippin 📌 and tag friends,Promoter,,
1.49491E+18,NFTHolder18,58296,https://twitter.com/random/status/1538588956668747776,@Azuki_Art 又拿到3个 免费mint 的名额 大家抽起来！！！ 蜂人院DC ：https://t.co/FwThVeDi6N  里面giveaway 抽~,No,,
1.48541E+18,SpankyNFT,62475,https://twitter.com/random/status/1534649014699819008,$50 • 24h ✨ \n\nRT + Follow @SpankyNFT w/🔔,Promoter,,
1.24009E+18,itsprettyjamie,165730,https://twitter.com/random/status/1536245006415306752,$100 or 1,Promoter,,
634526603,Cashbro100x,422484,https://twitter.com/random/status/1535128560024727552,$100 ❤️ RT in 12 hours \n\n• follow @Dogeclawfi \n• join TG https://t.co/tv5HARAskp + proof,Promoter,,
2887384325,nftkam,132604,https://twitter.com/random/status/1540186675653001217,$100 | 1.400.000 IDR 120 MINS ⛱\n\n~ Follow @nftkam \n~ Retweet this,Promoter,,
1.0034E+18,CRYPTOFIED1,208949,https://twitter.com/random/status/1536305371207413760,$150 in 24 Hours\n\n$100 ~ RT + Follow @Rise_Of_Empire\n\n$50 ~ Join Telegram:\nhttps://t.co/q1I6qBcqeU\n\n#PostProof,Promoter,,
1.16566E+18,ladycryptogem,373543,https://twitter.com/random/status/1536420345263304704,$200 | 24 Hours\n\n- RT &amp; Follow @MPSNFT https://t.co/lpkHTl5dCH,Promoter,,
1354389133,FatherPromos,100968,https://twitter.com/random/status/1389340320605814793,$100 | one winner | ends in 24 hours\n\nRT,Promoter,,
9.25562E+17,shiexvii,156474,https://twitter.com/random/status/1536314983931207680,$50 || 700.000 IDR in 12 HOURS 🪷\n\n- RT,Promoter,,
1.49399E+18,SolCopsNFT,60175,https://twitter.com/random/status/1530579107834101760,🥶 SOL GIVEAWAY 🥶\n\n🏆$50 (1 $SOL)\n\n✅ Follow @SolWitcher &amp; @SOLutionzNFT \n✅ RT + LIKE + Tag 3 Friends\n\n24H⏰#Solana #NFTCommunity,No,,
1.47812E+18,meny_eth,86417,https://twitter.com/random/status/1526167102712946689,$200 reward ~ Ends in 48hours ⏰\n\n1.  Join Discord  https://t.co/z5QIUO1Vx9\n2. Retweet &amp; Follow Me @AnifieNFT \n3. Drop Wallet Address,No,,
1.26567E+18,angel_funsized,160952,https://twitter.com/random/status/1536461274426621959,$15 | 30 mins  \n\nRT this + LIKE @moneymotive888 recent tweets,Promoter,,
957257923,TheDiamondNFT,48539,https://twitter.com/random/status/1531793412470542336,@lazythings 3x WL Winners 🏆\n• @gnathok\n• @Shillervikki40\n• @mortihidra\n\n✔️ Twitter Picker ID: mavy5456\n\nDM @lazythings to claim your prize 💎,No,,
1.27908E+18,CryptoCallista,105983,https://twitter.com/random/status/1536451179546152960,$10 | ₱490 | 135.000 IDR • 3 HRS 💫\n\n- RT + RT &amp; Like @CleosCats 📌,Promoter,,
1.42299E+18,babycryptonite,58241,https://twitter.com/random/status/1537953762475532288,$150 in 12 hours\n\n- RT &amp; Follow\n@angel_funsized \n@Jarods5050 \n@Donjuliozz,Promoter,,
85588541,AnbroNFT,106133,https://twitter.com/random/status/1528785945977233408,💸$50 in 24 hours \n\n- RT &amp; Follow \n@Chympfighterz \n \n- RT &amp; Like 👉 their pinned 📌 post,Promoter,,
1.38966E+18,SarahPromotions,258263,https://twitter.com/random/status/1536218003985076224,$50 ~ 6 Hours 🍒\n\n- RT &amp; Follow @aiguild_dao,Promoter,,
1.46051E+18,Pink_Giveaways,43527,https://twitter.com/random/status/1538135301838712833,$20    |    280.000    |    Dana/Gcash\n\nRT LIKE √\nFollow Me &amp; @HwanniePromotes √\n\nEnds 8 hours √,Promoter,,
49712658,MissyCryptonia,358738,https://twitter.com/random/status/1533745885095534592,$150 | 24 hours #Giveaway 💰\n\n⚛️RT This and Follow @TiFiToken + RT-Like 📌 \n⚛️Join TG : https://t.co/GEkRCx9CoK\n\nPost Proof 💕,Promoter,,
94030157,FireHost77,173155,https://twitter.com/random/status/1535947609612816384,💰$30 | 180 minutes\n\nRT,Promoter, Follow @linasuzana12,
109498457,bricepromos,239248,https://twitter.com/random/status/1536476294933843969,$75 in 12 hours 😵‍💫🧢\n\n-RT + Follow @Wazzzup_wtf + RT 📌\n\nWazzzzzzuuppppppp 🚀🚀,Promoter,,
1.24858E+18,Nfteasyflow,45005,https://twitter.com/random/status/1526831590374002690,~ $400 • 6hrs ⏰\n\n~ Rt • Like and Enter @nft_boyka pinned tweet,Promoter,,
1954313480,bravepromote,667075,https://twitter.com/random/status/1535774329258262528,$30 in 180 minutes\n\n✅ RT &amp; Follow @ApeInPoker \n▶️RT &amp; Like their pin 📌,Promoter,,
1.45397E+18,hermionegives,54113,https://twitter.com/random/status/1536425516537827328,$2 | 27.000 IDR in 60 MINS ☕\n\n- RT + RT &amp; Like recent retweet  @AshtonNFTs,Promoter,,
3609902896,altnftworld,59990,https://twitter.com/random/status/1515962537468391425,$200 | 1.250.000 IDR💰• 24H\n\n• rt,Promoter,,
1.49978E+18,SolChiefNFT,59155,https://twitter.com/random/status/1536295082063691778,🎁 SOL GIVEAWAY 🎁\n\n💰 $100 (4 $SOL)\n\n✅ Follow @SolChiefNFT 🔔\n✅ Retweet &amp; like\n✅ Tag 3 friends\n\n24H #Solana #Crypto #NFTGiveaway,No,,
1.14755E+18,gnrcrypto,44113,https://twitter.com/random/status/1520049554447794176,$20 in 24 HRS\n\nRT this + Follow @Bopoverse (🔔)\nLike,Promoter,,
1.36096E+18,CryptoZipo,65504,https://twitter.com/random/status/1541730133400293377,$10▪︎ 3 hours (Repost)\n\n- RT This + Join @Nft_Kalkidan's  📌,Promoter,,
4438965619,Latenci__,63503,https://twitter.com/random/status/1497719199438934016,🎁 SOL GIVEAWAY! 🎁\n\nPrizes:\n🏆 0.25 $SOL ($22)\n\nMust:\n1️⃣Follow @Latenci_ + @iakimihyb 🔔\n2️⃣RT + LIKE\n3️⃣Tag 3 friends\n\n⏰ 12 hours,No,,
1.42508E+18,JayTheGaHost,147836,https://twitter.com/random/status/1536293317134393345,$10 | 140K IDR ~ 60 MINS \n\n- RT + RT Like @MinJunNFT12 📌,Promoter,,
158236259,crypto_bandit_,618053,https://twitter.com/random/status/1532244138946703361,$150 || 1 Winner || 12hrs\n\nRt &amp; follow @shitgemdigger &amp; @katspeepshow\n\n+ join https://t.co/dLENSC8VnH\n(Post proof),Promoter,,
2741998566,Crypt0Mastr_,79651,https://twitter.com/random/status/1535930376312324096,$15 | 210K | 120mins\n\nRT ,Promoter,,
4583331132,PsyJayCrypto,341368,https://twitter.com/random/status/1535277923891961856,$100 Giving in 24 HOURS\n\n($50)\nRT &amp; Follow @MarioNawfal (🔔)\n\n($50)\nSet Reminder https://t.co/rcm0NGNUVs Post Proof,Promoter,,
1.39017E+18,DaSheriffCrypto,51522,https://twitter.com/random/status/1530097939821260800,@SolanartNFT Lol how about you wake up and see $SOL at $10... WYD? \n\nIt's programmed,No,,
859565424,cryptodean_,90602,https://twitter.com/random/status/1511545914053345281,$100 | 2,Promoter,,
1.53438E+18,chitaglorya3rd,41826,https://twitter.com/random/status/1536697850632974337,giveaway 75$ | 1,Promoter,000 IDR\n\n-- rt &amp; follow @DangDogsNFT \n\nends in 5 hours goodluck dears🍒,
1594865708,jimmyNFTs_,61886,https://twitter.com/random/status/1514333310398443520,$200 $SOL,Promoter,,
1.42621E+18,hidup_cuma,51441,https://twitter.com/random/status/1536677365635743744,42.000 | IDR | $3 | 120 Mins\n\n- RT\n- RT + Like @gem_cmc last post\n\nGoodluck🌹,Promoter,,
363862772,Xenos_Giveaway,233307,https://twitter.com/random/status/1535189685516914688,$120 GIVEAWAY | 24 hours ‼️\n\n- RT + follow @kaizoku_nft\n- like,Promoter,,
1.36377E+18,HwanniePromotes,276292,https://twitter.com/random/status/1536322035185754112,$100 || 1,Promoter,,
1.45579E+18,metararity,207954,https://twitter.com/random/status/1527136361014255616,@theartisan_nft The Artisan $100 Winners 🏆\n@g67gun @PJheng13\n@bigwinHlaprue1 @MandlaRafikhan\n\nNFT Winner 🏆: @sutariyahiren1,No,,
8.9462E+17,dexnfts,64243,https://twitter.com/random/status/1505410004530216960,$100 | 1,Promoter,,
9.32179E+17,Murfski_,62783,https://twitter.com/random/status/1537216611894951936,@bigbrotherXBT Possibly mate\n\nMy local invalidation is $17,No,,
235522474,Marksmith1M,140227,https://twitter.com/random/status/1521772890391138304,$10 | 145.000 IDR  – 2 HOURS 🔱\n\n- RT &amp; Follow :  @S_crypto1,Promoter,,
1.48385E+18,NFTBlase,40572,https://twitter.com/random/status/1521078993075777538,Drop your $ETH wallets and I'll send $300\n\nJust RT &amp; Follow @MonstersVerse ❤️,No,,
1.43501E+18,nonfacs,68373,https://twitter.com/random/status/1531271308452974595,💰$50 Giveaway💰 \n\n1️⃣follow @RageOnWheels\n2️⃣tag 2 friends \n3️⃣RT+Like\n\n#Solgiveaway #SOL #Ethgiveaway https://t.co/m9JjrFxzrp,No,,
2942872475,4dynastyrich,143833,https://twitter.com/random/status/1535979337924628481,$10 | 140.000 IDR | 2 HOURS\n\nRT &amp; Follow @_Peprul_,Promoter,,
9.93546E+17,ChepoNFT,94646,https://twitter.com/random/status/1519524083699879938,$100 $ETH | 12 hours 💎\n\nRT + Follow @rar3app 👀,Promoter,,
1.18573E+18,iyagirL2016,141057,https://twitter.com/random/status/1536876917399617536,$15 or 210rb Giveaway || 120 mins ⭐️\n\nRT + Follow @sofiawinners16,Promoter,,
1622635273,StreamsByQ,104014,https://twitter.com/random/status/1513401952566136834,$10 in 30 minutes.\nRT + follow @thelifeofkarri,Promoter,,
1.46566E+18,LaCryptoMonkey,151313,https://twitter.com/random/status/1513924723918270464,Sending someone $300 in 24hrs !!\n\n($200)\n• RT + Follow @Altcoin_ink \n\n($100)\n• Join Telegram 👇 (proof)\nhttps://t.co/md58MYZ3Io,No,,
1.26024E+18,GHOOFYNFT,104713,https://twitter.com/random/status/1512198053251452932,$500 2 Winner 💰\n\nRT + Follow @GHOOFYNFT 🔔,Promoter,,
1.37788E+18,Jopromote,120733,https://twitter.com/random/status/1536613290670821376,$20 | 280.000 IDR💰• 12 HRS\n\n• rt,Promoter,,
1.37908E+18,Cryptocapitalq,61244,https://twitter.com/random/status/1517948347608616961,giveaway 40$ | 574,Promoter, RT &amp; follow @smallcappick (Proof) \n\nends in 4 hours good luck 🧜‍♀️,
1.46622E+18,meriusgemz,55330,https://twitter.com/random/status/1528114497331769344,$5 | 70k IDR in 8 hours 🌠\n-RT\n- follow @WhaleEverything 🔔\n- RT their pinned 📌,Promoter,,
2353363314,RemiPromotes,146486,https://twitter.com/random/status/1536562957567795200,GIVEAWAY $10 || ₱480 || 2 HOURS\n\n• rt &amp; rt like @vaultbtw 📌,Promoter,,
1.41087E+18,Nft_Kalkidan,42341,https://twitter.com/random/status/1536325354352263168,• $120 • 900mins ⏰\n\n• RT &amp; Follow me &amp; @metazukii +🔔,Promoter,,
1.30467E+18,NinangAnne,55989,https://twitter.com/random/status/1531277380475826176,$5 | ₱250 | 3hrs \n\n— Rt ,Promoter,,
1.21043E+18,masmasjawabgt,92139,https://twitter.com/random/status/1540213239887171585,Giveaway Rp 150rb / $10.5\n\nRT + like \n\nFollow  @A100888\n\nEnd 3 hours.,Promoter,,
1.34535E+18,liza_promotes,50828,https://twitter.com/random/status/1536326624433811456,$5 || 67K IDR • 6 HOURS 🌿\n\n— RT &amp; Follow @warrior_viking \n— RT 📌,Promoter,,
1.24099E+18,A100888,321610,https://twitter.com/random/status/1536535519479312386,$100 • 24 Hours - Rt\n\n$70 \nRT Follow @RichQuack \n\n+$30 if \nRt Like + tag 3 friends with #RichQUACK on their📌 (Proof),Promoter,,
7.95985E+17,DannyCryptoGA,208883,https://twitter.com/random/status/1514327785510080514,$100 Giving in 24 HOURS\n\nRT &amp; Follow me + @ShibaPredator1 &amp; Like their recent tweets 💙,Promoter,,
1.4895E+18,METANick_,42483,https://twitter.com/random/status/1536516109549334528,$10 | 120 MINUTES!! \n\n❤️/♻️/🔔 - GO!\n\n- FOLLOW @Zoasis_xyz \n\n + rt,Promoter,,
2924075010,ceirous,358424,https://twitter.com/random/status/1534587337405083650,$40 | Ends in 4 Hrs \n\n❇️RT This and Follow me \n❇️Follow @sausagetownwtf + RT Their 📌,Promoter,,
1.46886E+18,voidedsol,91916,https://twitter.com/random/status/1535939977523126274,🎉GIVEAWAY🎉\n\nPrizes :\n🏆1 $SOL (~$50)\n\nTo Enter:\n1️⃣Follow @voidedsol\n2️⃣RT + Like\n3️⃣Tag 3 Friends\n \n24H\n#Solana #NFTs #SolanaGiveaway,No,,
1.20527E+18,vallerynaa,143580,https://twitter.com/random/status/1536320381422043136,$15 | 210K • 3 HOURS 🌶\n\nRT &amp; follow @warrior_viking + RT 📌,Promoter,,
1.45464E+18,kirstenproms,40175,https://twitter.com/random/status/1538188552613138433,$.50 | 7K IDR ~ 30 MINS! 🗞\n\n— RT,Promoter,,
1.15627E+18,ladyincrypto,383262,https://twitter.com/random/status/1536363600230907904,$200 GIVEAWAY ~ 48 HOURS ⏳️ \n\n- RT &amp; Follow @numbersprotocol + RT/Like 📌,Promoter,,
1.38703E+18,CryptoBarnuts,108046,https://twitter.com/random/status/1533919576047910912,$20 || 1 WINNER || 4 hours\n\n- RT + Follow @EliteFourArt \n- RT their pinned tweet 📌,Promoter,,
1651198634,vousmeynvoyez,59695,https://twitter.com/random/status/1536673416132304896,$10 || 140,Promoter,,
1554314659,NFTOdette,132422,https://twitter.com/random/status/1533182643277336581,$10 $SOL Winner 🏆\n\n-Follow @ApeDoods\n\n♦️\n\n- Like &amp; RT &amp; Tag Friends in the quoted post below 👇 https://t.co/HNjk2SKmEc,No,,
1.38236E+18,berriviv,40736,https://twitter.com/random/status/1511360154108760068,$5 | 65K IDR | ₱230 • 4 HRS \n\n- RT &amp; Follow @TrueGemHunter + comment something positive on their 📌,Promoter,,
106369535,ChiniCrypto,380643,https://twitter.com/random/status/1537343654540484608,$50 - Ends in 4 Hours\n\n▶️  RT &amp; Follow @NboxOfficial\n\n▶️ Join Tg: https://t.co/ZUKwAuaxmj\n\nPost Proof,Promoter,,
1.26697E+18,lizpromotion,93169,https://twitter.com/random/status/1509440404911190019,$10 | 135k IDR | 460 Php 💫🍀\n \n-RT &amp; follow @MoonSkyCrypto \n-Like 📌,Promoter,,
8.21019E+17,ritzgives,168590,https://twitter.com/random/status/1536709184276017154,$10 • 140.000 IDR 🌸\n\nRT &amp; RT @CRYPT0DIAMOND 📌,Promoter,,
1.41461E+18,Lovelyhost,166967,https://twitter.com/random/status/1531945188306075649,$80 giveaway || 16 hours\n\n$40\n➡️ RT &amp; Follow @Oases_NFT\n\n$40 if you:\n➡️Join discord: ( reply proof) \nhttps://t.co/PrEMGSnxBB.,Promoter,,
1.39212E+18,metaversejoji,141406,https://twitter.com/random/status/1538183617440059392,"Who would've thought that in ""2022 SUMMER BULL RUN"" we'd be shorting $ETH @ $1000 &amp; $SOL @ $30. what the f*ck",No,,
495239569,skwgmi,57569,https://twitter.com/random/status/1531679408561479681,Follow @EktaChain to have a chance to win a $1,No,,
2244301748,Venus_Calls,282105,https://twitter.com/random/status/1536281438554710019,$20 • 2 HRS • 1 WINNER \n\n- RT + RT &amp; Like @MrPirri 's 📌,Promoter,,
1.47094E+18,airkeson1998,67903,https://twitter.com/random/status/1516267980815933440,🎉$7,No,000)\nTo enter :\n✅ Follow  @airkeson1998 \n✅ Like &amp; RT\n✅Drop your $ETH address👇 https://t.co/upUwcuFwTt,
1.36235E+18,agapegives,46024,https://twitter.com/random/status/1527598464242450433,$2  |  ₱100  |  27.000 IDR  ~  60 MINS\n\n- retweet \n- like &amp; rt @Warrior7_1 📌,Promoter,,
1.36573E+18,Cryptoishaz,113234,https://twitter.com/random/status/1535628327020552193,$50 in 24 hours\n\n√ RT + Follow @Crypto_QueenBit\n\n√ RT/Like &amp; Comment on their 📌,Promoter,,
1.17673E+18,Evil_Promoter,86417,https://twitter.com/random/status/1534882111098060801,$150 in 18 hours (Reroll)\n\nRt + Follow @WealthyTeds \n\n#Sponsored #Ad #DYOR,Promoter,,
1.47889E+18,iigionft,140890,https://twitter.com/random/status/1532638337768488962,$100 in 60 minutes \n\n-follow @bragodr6s 🔔 and retweet,Promoter,,
1.08058E+18,MoonwithADAM,341718,https://twitter.com/random/status/1521880288527331329,@Shootertxs @StepApp_ Their volume is over $200M daily,No,,
1.20176E+18,KylieProms,81239,https://twitter.com/random/status/1536683283379294208,$25 | 350.000 IDR 🦄\n\n– RT + Follow @DacxiCoin,Promoter,,
910170146,furrincrypto,333208,https://twitter.com/random/status/1536397265333534724,$100 | 1.4 JT ~ 24 HOURS 🥫🍣\n\n($60)\n-RT &amp; Follow @ApiInu + RT 📌\n\n(+$40)\n-Positive Comment on their 📌,Promoter,,
1.36124E+18,resaalfny,139693,https://twitter.com/random/status/1536553581373190144,$10 | 140K ~ 60MINS\n\n— RT &amp; RT Like @Viixotf 📌,Promoter,,
1.39684E+18,necuritynft,103569,https://twitter.com/random/status/1528410884225527808,$100 • 3 winners\n\n- RT + Like\n- RT,Promoter,,
1.44941E+18,chitagIorya____,309789,https://twitter.com/random/status/1533369293525557248,giveaway 200$ | 2,Promoter,000 IDR\n\n--rt follow (🔔) @gemhostofficial \n\nends in 24 hours good luck 🍒,
1.50174E+18,MetaAlpha_,56003,https://twitter.com/random/status/1532593830574313474,@rektguy420 rektguy420 $50 Winner 🏆: @lianArt13 DM ME\n\n✔️ https://t.co/dJtAdWq7oA,No,,
1634739326,christaline_,200478,https://twitter.com/random/status/1536334009449730048,$20 | 280.000 IDR ~ 2 HRS 🧚🏻\n\n• RT &amp; Follow @NboxOfficial \n• Join Telegram (post proof) \nhttps://t.co/EqPaUbyz4G,Promoter,,
1.4501E+18,kloogives,104748,https://twitter.com/random/status/1536280562947674112,$15 | 210.000 IDR IN 8HOURS\n\n- RT &amp; RT LIKE + TAG 3 FRIENDS @AlvixNFT 📌,Promoter,,
1.44141E+18,Vi0linG,40224,https://twitter.com/random/status/1535253163812732928,💸 25.000 IDR ll Giveaway\n\n- RT\n- Like @CryptosHeaven1 📌\n\nEnd in 2 hours. Goodluck! 🎡,Promoter,,
3347128635,FatalEth,90028,https://twitter.com/random/status/1542755605647167488,@DegenDudesDAO $50 or 700rb Giveaway 💝\n\nRT this + RT my 📌,No,,
1.43341E+18,autumngives,74902,https://twitter.com/random/status/1536387344000897024,$5 | 67.500 IDR | 2 HOURS\n\n- RT &amp; RT Like @VorqzNft 📌,Promoter,,
735897896,SummieETH,1152540,https://twitter.com/random/status/1536308644014395392,$60 | one winner | 4 hours\n\n• Must retweet this,Promoter,,
1.0745E+18,FinalAyyMG,368227,https://twitter.com/random/status/1536398782673346562,$100 Giveaway | 24 Hours\n\n• Retweet &amp; Follow @IJuneyB,Promoter,,
1.43991E+18,bitegives,51641,https://twitter.com/random/status/1514967274884542472,$7┆₱350┆100.000 IDR \n\n- rt &amp; follow @KylieProms 🔔 \n\nend 60 mins.,Promoter,,
1.50157E+18,HiNFTGiveaway,83399,https://twitter.com/random/status/1531903304820736000,$50 Giveaway || 6 hrs \n• RT + Follow \n@hawexdao\n• Join https://t.co/cZ6sgx8vMP + reply DC name https://t.co/bAuMFqX6IO,Promoter,,
1.41497E+18,Jaykripto,51257,https://twitter.com/random/status/1512435249380274191,$1800💰\n\nTo enter \n- Follow @Jaykripto \n- RT this\n- Tag Frens\n\n48 Hours\n#NFT #NFTGiveaway https://t.co/Q82f0icI10,No,,
9.65255E+17,doyifting,140179,https://twitter.com/random/status/1536611148816338944,$10 || 140.000 IDR || GCASH\n\n– RT + Follow @mallverseio\n– Join discord https://t.co/g61GcaH4nG\n\nEnds 120mins!,Promoter,,
1.41533E+18,SensorNFT,69097,https://twitter.com/random/status/1526004440884469760,$150 / 1 Winner\n\nRT + Follow @RapixoRecords,Promoter,,
